,show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description
7500,s7501,TV Show,We Are the Wave,,"['ludwig simon', 'luise befort', 'michelle barthel']",['germany'],"November 1, 2019",2019,3,1 Season,"International TV Shows, TV Dramas, TV Mysteries","A mysterious classmate leads four idealistic teens in a revolt against a rising tide of nationalistic fervor, but their movement takes a dark turn."
7501,s7502,Movie,We Are Young. We Are Strong.,Burhan Qurbani,"['jonas nay', 'trang le hong', 'devid striesow']",['germany'],"January 15, 2017",2014,3,123 min,"Dramas, International Movies","In 1992, three radically different residents of Rostock, Germany, become entangled in a violent xenophobic riot that rocks the beleaguered city."
7502,s7503,Movie,We Are Your Friends,Max Joseph,"['zac efron', 'wes bentley', 'emily ratajkowski']","['united kingdom', 'france', 'united states']","January 27, 2020",2015,3,96 min,"Dramas, Independent Movies, Music & Musicals",An ambitious young DJ who knows how to work a crowd puts everything at risk for a budding relationship with his mentor's girlfriend.
7503,s7504,TV Show,We Bare Bears,,"['eric edelstein', 'demetri martin', 'bobby moynihan']",['united states'],"February 12, 2020",2018,1,2 Seasons,"Kids' TV, TV Comedies","Grizzly, Panda and Ice Bear are three adopted bear brothers struggling against their animal instincts to fit into the civilized, modern human world."
7504,s7505,Movie,We Belong Together,Chris Stokes,"['charles malik whitfield', 'draya michele', 'elise neal']",['united states'],"July 16, 2019",2018,3,83 min,Thrillers,A divorced professor shares a night of passion with a troubled student who quickly develops an unhealthy – perhaps deadly – infatuation.
7505,s7506,Movie,We Can Be Heroes,Robert Rodriguez,"['yaya gosselin', 'pedro pascal', 'priyanka chopra']",['united states'],"December 25, 2020",2020,3,101 min,"Children & Family Movies, Comedies","When alien invaders capture Earth’s superheroes, their kids must learn to work together to save their parents — and the planet."
7506,s7507,Movie,We Have Always Lived in the Castle,Stacie Passon,"['taissa farmiga', 'alexandra daddario', 'crispin glover']",['united states'],"October 1, 2020",2018,3,95 min,"Dramas, Thrillers",The fragile and secretive world of two sisters and their uncle crumbles when their charming cousin arrives with eyes toward the family fortune.
7507,s7508,Movie,We Need to Talk,David Serrano,"['hugo silva', 'michelle jenner', 'ernesto sevilla']",['spain'],"September 1, 2016",2016,3,91 min,"Comedies, International Movies, Romantic Movies","A happy woman's new love is going great, but she needs one thing: divorce papers from her depressed ex. To get them, trickery may be in order."
7508,s7509,TV Show,We Speak Dance,,['vandana hart'],['united states'],"March 17, 2020",2018,3,1 Season,Docuseries,Trained dancer Vandana Hart travels the world to learn traditional and urban dance styles from the local experts who know them best.
7509,s7510,Movie,We Summon the Darkness,Marc Meyers,"['alexandra daddario', 'amy forsyth', 'keean johnson']","['united states', 'canada', 'united kingdom']","August 8, 2020",2020,3,90 min,"Horror Movies, Thrillers",A night at a 1980s heavy metal concert hits a grisly note when new friends find themselves in the middle of a satanic murder spree.
7510,s7511,Movie,We the Animals,Jeremiah Zagar,"['evan rosado', 'josiah gabriel', 'isaiah kristian']",['united states'],"February 11, 2019",2018,3,93 min,"Dramas, Independent Movies","A trio of brothers cope with their parents' volatile relationship by running wild and unchecked, and one of them experiences a visceral awakening."
7511,s7512,Movie,"We, the Marines",Greg MacGillivray,[],['united states'],"July 1, 2018",2017,3,38 min,"Documentaries, International Movies","Narrated by actor and former Marine Gene Hackman, this documentary showcases the experience of becoming a member of the US Marine Corps."
7512,s7513,Movie,We'll Be Right Back After The Break,Ahmed Nader Galal,"['karim abdel aziz', 'dina fouad', 'mohamed lotfy']",['egypt'],"April 28, 2020",2012,3,106 min,"Action & Adventure, Comedies, International Movies","While fighting a child custody battle against his father-in-law, a taxi driver loses his memory when his son is kidnapped."
7513,s7514,TV Show,We're Lalaloopsy,,"['mariee devereux', 'kazumi evans', 'maryke hendrikse']",['united states'],"January 10, 2017",2017,1,1 Season,"Kids' TV, TV Comedies","The Lalaloopsy gang and their adorable pets know every day is a perfect day to celebrate the magic of friendship, creativity and collaboration."
7514,s7515,Movie,We're No Animals,Alejandro Agresti,"['john cusack', 'paul hipp', 'kevin morris']","['united states', 'argentina']","August 15, 2017",2015,3,94 min,"Comedies, Dramas, Independent Movies","Unhappy with his commercial film work, a jaded Hollywood actor moves to Argentina to participate in an experimental thesis on social philosophy."
7515,s7516,Movie,Weapon of Choice,Fritz Ofner,[],"['other', 'other', 'united states']","March 2, 2019",2018,3,89 min,"Documentaries, International Movies","Speaking to retailers and owners of the Glock pistol, two filmmakers shed light on the politics of violence and its implications from Chicago to Kirkuk."
7516,s7517,Movie,Weather forecast,Antoni Krauze,"['halina buyno-łoza', 'zofia cegiełkowa', 'barbara chojecka']",['other'],"October 1, 2019",1983,3,91 min,"Dramas, International Movies","When a delivery of coffins foreshadows a harsh winter, residents of a retirement home escape their confines and rediscover the world outside."
7517,s7518,Movie,Wedding Unplanned,Reem Kherici,"['reem kherici', 'nicolas duvauchelle', 'julia piaton']",['france'],"October 19, 2017",2017,3,94 min,"Comedies, International Movies, Romantic Movies","Mathias's girlfriend finds a business card for a wedding planner in his pocket. Suddenly, he's engaged and hiring his lover to plan the big day!"
7518,s7519,Movie,Wedy Atkalam,Sadeq Behbehani,"['abdulmohsen al-qaffas', 'jamal alradhan', 'jassim al nabhan']",['other'],"May 14, 2020",2018,3,72 min,"Comedies, Dramas, International Movies","A socially conscious film director struggles with his career as he faces numerous obstacles, including his social media-friendly significant other."
7519,s7520,Movie,Weed the People,Abby Epstein,[],['united states'],"May 14, 2019",2018,3,94 min,Documentaries,"Buoyed by hopeful experiences with medical marijuana, physicians and parents of children with cancer call for more research of its healing potential."
7520,s7521,TV Show,Weeds,,"['mary-louise parker', 'hunter parrish', 'alexander gould']",['united states'],"April 1, 2014",2012,3,8 Seasons,"TV Comedies, TV Dramas",A suburban mother starts selling marijuana to her affluent neighbors so she can maintain her comfortable lifestyle after her husband's sudden death.
7521,s7522,Movie,Weeds on Fire,Chi Fat Chan,"['liu kai chi', 'lam yiu-sing', 'tony tsz-tung wu']",['hong kong'],"September 27, 2018",2016,3,95 min,"Dramas, Independent Movies, International Movies","In 1980s Hong Kong, a school principal forms a baseball team with an eclectic crew of local students who soon fight their way to the top of the league."
7522,s7523,TV Show,Weird Wonders of the World,,['chris packham'],['united kingdom']," March 31, 2017",2016,3,2 Seasons,"British TV Shows, Docuseries, Science & Nature TV","From animal oddities and bizarre science to medical marvels, scientists and experts examine some of the world's strangest mysteries and phenomena."
7523,s7524,Movie,Welcome,Anees Bazmee,"['akshay kumar', 'katrina kaif', 'nana patekar']",['india'],"September 28, 2020",2007,3,149 min,"Comedies, International Movies, Music & Musicals","In this silly Bollywood farce, the brothers of a Mafia princess set out on a comical mission to marry their sister into a respectable family."
7524,s7525,Movie,Welcome 2 Karachi,Ashish R. Mohan,"['arshad warsi', 'jacky bhagnani', 'lauren gottlieb']",['india'],"March 1, 2018",2015,3,124 min,"Comedies, International Movies","Denied a U.S. visa, two dim Indian men decide to sneak into America on a boat. Fate, however, leaves them stranded on a beach – in Karachi, Pakistan."
7525,s7526,Movie,Welcome Mr. President,Riccardo Milani,"['claudio bisio', 'kasia smutniak', 'beppe fiorello']",['italy'],"October 1, 2016",2013,3,99 min,"Comedies, International Movies","When frustrated politicians name a historical figure as the next president, an honest, humble man by the same name suddenly becomes Italy's leader."
7526,s7527,Movie,Welcome to Monster High: The Origin Story,"Stephen Donnelly, Olly Reid, Jun Falkenstein","['debi derryberry', 'cassandra morris', 'salli saffioti']",['united states'],"October 1, 2017",2016,1,73 min,Children & Family Movies,Dracula's daughter Draculaura sets out to create a new kind of school where monsters of all kinds can be themselves and have a scary good time.
7527,s7528,Movie,Welcome to New York,Abel Ferrara,"['gérard depardieu', 'jacqueline bisset', 'marie mouté']","['united states', 'france']","March 23, 2017",2014,3,108 min,"Dramas, Independent Movies",A lecherous World Bank official sees his reputation crumbling when he's accused of raping a hotel maid during a trip to New York.
7528,s7529,Movie,Welcome to Sajjanpur,Shyam Benegal,"['shreyas talpade', 'amrita rao', 'ravi kishan']",['india'],"November 1, 2018",2008,3,131 min,"Comedies, Dramas, International Movies","An educated man assists the illiterate residents of his village with written correspondence, sometimes manipulating the letters to suit his interests."
7529,s7530,Movie,Welcome to Sudden Death,Dallas Jackson,"['michael jai white', 'michael eklund', 'sabryn rock']",['united states'],"September 29, 2020",2020,3,80 min,Action & Adventure,"At a basketball game, an ex-Special Forces officer must face a group of tech-savvy hostiles when a team owner and his daughter are taken hostage."
7530,s7531,TV Show,Welcome to the Family,,"['melani olivares', 'ivan massagué', 'yolanda ramos']",['spain'],"July 27, 2018",2018,3,1 Season,"International TV Shows, TV Comedies, TV Dramas","When an evicted single mom's estranged father dies, she and his second wife cover up his death after learning they've been written out of his will."
7531,s7532,Movie,Welcome to Willits,Trevor Ryan,"['bill sage', 'sabina gadecki', 'anastasia baranova']",['united states'],"February 6, 2018",2017,3,84 min,"Comedies, Horror Movies, Independent Movies",A marijuana farmer's extraterrestrial paranoia creates trouble for a group of young campers who pitch their tent on his land in Northern California.
7532,s7533,Movie,Well Done Abba,Shyam Benegal,"['boman irani', 'minissha lamba', 'sammir dattani']",['india'],"November 19, 2020",2009,3,135 min,"Comedies, International Movies","On leave in his drought-ridden village to find his daughter a husband, a father becomes mired in the bribery-laced bureaucracy of his local government."
7533,s7534,TV Show,Well-Intended Love,,"['xu kaicheng', 'simona wang', 'ian yi']",['china'],"April 1, 2020",2020,3,2 Seasons,"International TV Shows, Romantic TV Shows, TV Comedies","To secure a bone marrow donation, an actress diagnosed with leukemia makes a marriage pact with a young CEO – but love and secrets get in the way."
7534,s7535,TV Show,Wentworth,,"['danielle cormack', 'nicole da silva', 'kate atkinson']",['australia'],"September 30, 2020",2020,3,8 Seasons,"Crime TV Shows, TV Dramas",Bea Smith is locked up while awaiting trial for the alleged attempted murder of her husband and must learn how life works in prison.
7535,s7536,Movie,West Beirut,Ziad Doueiri,"['rami doueiri', 'mohamad chamas', 'rola al amin']","['france', 'other', 'other']","October 19, 2020",1999,3,106 min,"Dramas, International Movies","Three intrepid teens roam the streets of Beirut in the midst of civil war, filming on a Super 8 camera and reckoning with the pains of growing up."
7536,s7537,Movie,West Coast,Benjamin Weill,"['devi couzigou', 'mathis crusson', 'victor le blond']",['france'],"October 28, 2016",2016,3,81 min,"Comedies, Dramas, International Movies",Four small-town French teens who style themselves after American rappers set out to avenge a classroom insult and end up on a mind-blowing adventure.
7537,s7538,TV Show,West Coast Customs,,"['ryan friedlinghaus', 'hunter clancey']",['united states'],"October 15, 2017",2015,2,6 Seasons,"Docuseries, Reality TV","West Coast Customs, a mecca for well-heeled car lovers, stars as their team creates some of the most luxurious, outrageous vehicles on the planet."
7538,s7539,Movie,Westerplatte Resists,Stanisław Różewicz,"['zygmunt hübner', 'arkadiusz bazak', 'tadeusz schmidt']",['other'],"October 1, 2019",1967,3,93 min,"Classic Movies, Dramas, International Movies","At the onset of World War II, a Polish infantry lacking firepower fight to build a strong defense and protect their peninsula against enemy forces."
7539,s7540,TV Show,Westside,,[],['united states'],"November 9, 2018",2018,3,1 Season,Reality TV,Nine struggling musicians share the spotlight in this deeply personal reality series about the challenges and thrills of staging a Hollywood showcase.
